No.,Code,H,K,L,Mult,Hw,2theta,Icalc,Iobs,Sigma,HwG,HwL,ETA,d-hkl,CORR
250,1,0,2,7,4,0.061692,68.149,97,97,0,0.054709,0.012825,0.264361,0.859139,8.661721
251,1,5,0,4,4,0.061688,68.193,0.1,0.1,0,0.054699,0.012836,0.264582,0.858649,8.650385
252,1,0,9,3,4,0.061673,68.351,0,0,0,0.054662,0.012874,0.265375,0.856903,8.610065
253,1,4,5,4,8,0.061657,68.511,1.7,1.7,0,0.054624,0.012913,0.266176,0.855149,17.139448
254,1,5,1,4,8,0.06165,68.589,85.5,85.5,0,0.054606,0.012932,0.266567,0.854294,17.100258
255,1,2,9,2,8,0.061629,68.823,2.5,2.5,0,0.054552,0.012989,0.267742,0.851745,16.983923
256,1,1,7,5,8,0.061626,68.859,196.4,196.4,0,0.054544,0.012997,0.267922,0.851354,16.966177
257,1,4,7,2,8,0.061619,68.927,0.1,0.1,0,0.054528,0.013014,0.268263,0.850618,16.93277
258,1,6,1,1,8,0.061618,68.941,0,0,0,0.054525,0.013017,0.268333,0.850467,16.92589
259,1,4,3,5,8,0.061614,68.989,0.3,0.3,0,0.054514,0.013029,0.268574,0.849949,16.902441
260,1,5,5,2,8,0.061613,69.005,67.9,67.9,0,0.054511,0.013033,0.268654,0.849777,16.894629
261,1,0,10,0,2,0.061608,69.059,19.2,19.2,0,0.054498,0.013046,0.268923,0.8492,4.217133
262,1,1,2,7,8,0.061595,69.212,8.1,8.1,0,0.054464,0.013083,0.269691,0.847556,16.794395
263,1,5,4,3,8,0.061593,69.226,1.9,1.9,0,0.05446,0.013087,0.269765,0.847399,16.787329
264,1,6,2,0,4,0.061581,69.37,30.8,30.8,0,0.054428,0.013122,0.270486,0.845865,8.359221
265,1,1,9,3,8,0.061577,69.412,0.1,0.1,0,0.054418,0.013132,0.2707,0.845409,16.698029
266,1,5,2,4,8,0.061548,69.771,3.4,3.4,0,0.054338,0.01322,0.272502,0.841613,16.528933
267,1,0,10,1,4,0.061545,69.811,93.5,93.5,0,0.05433,0.01323,0.272701,0.841195,8.255215
268,1,3,3,6,8,0.061541,69.86,232,232,0,0.054319,0.013242,0.27295,0.840676,16.48748
269,1,0,3,7,4,0.061521,70.119,0.2,0.2,0,0.054262,0.013306,0.274253,0.837964,8.184011
270,1,6,2,1,8,0.061521,70.12,187.2,187.2,0,0.054262,0.013306,0.274259,0.837954,16.367552
271,1,3,7,4,8,0.06149,70.547,71.9,71.9,0,0.05417,0.013412,0.276405,0.833538,16.17495
272,1,6,0,2,4,0.061472,70.799,107.5,107.5,0,0.054116,0.013475,0.277674,0.830957,8.031739
273,1,2,5,6,8,0.061468,70.859,2.7,2.7,0,0.054103,0.01349,0.27798,0.830337,16.036818
274,1,1,10,1,8,0.061468,70.862,0.1,0.1,0,0.054103,0.01349,0.277991,0.830314,16.035816
275,1,0,6,6,4,0.061462,70.955,117.7,117.7,0,0.054083,0.013514,0.278462,0.829364,7.997537
276,1,5,6,1,8,0.061454,71.067,0.3,0.3,0,0.05406,0.013541,0.279024,0.828231,15.946613
277,1,3,9,0,4,0.061453,71.094,124.3,124.3,0,0.054054,0.013548,0.279162,0.827956,7.967426
278,1,2,8,4,8,0.061449,71.154,72.9,72.9,0,0.054041,0.013563,0.279461,0.827356,15.909258
279,1,1,3,7,8,0.061448,71.168,0,0,0,0.054038,0.013567,0.279536,0.827206,15.902905
280,1,3,8,3,8,0.061447,71.176,1.4,1.4,0,0.054037,0.013569,0.279574,0.82713,15.899663
281,1,6,1,2,8,0.061447,71.188,0,0,0,0.054034,0.013572,0.279635,0.827007,15.89443
282,1,2,1,7,8,0.061446,71.194,4,4,0,0.054033,0.013573,0.279665,0.826948,15.891912
283,1,5,3,4,8,0.061415,71.721,210.6,210.6,0,0.053925,0.013706,0.28232,0.821678,15.669413
284,1,4,4,5,8,0.061414,71.726,167.5,167.5,0,0.053924,0.013707,0.282344,0.82163,15.667374
285,1,4,8,0,4,0.06141,71.801,33.7,33.7,0,0.053909,0.013726,0.282723,0.820884,7.818096
286,1,3,9,1,8,0.061408,71.837,0.1,0.1,0,0.053902,0.013735,0.282903,0.820532,15.621475
287,1,1,6,6,8,0.061399,71.999,4.6,4.6,0,0.053869,0.013776,0.283721,0.81893,15.554769
288,1,2,7,5,8,0.061399,72.011,7.7,7.7,0,0.053867,0.013779,0.283782,0.818811,15.549826
289,1,0,10,2,4,0.061397,72.045,23.7,23.7,0,0.05386,0.013787,0.283955,0.818474,7.767922
290,1,6,3,1,8,0.061396,72.066,0.1,0.1,0,0.053856,0.013793,0.284059,0.818272,15.527436
291,1,3,6,5,8,0.06139,72.183,0.3,0.3,0,0.053833,0.013822,0.284646,0.81713,15.480189
292,1,6,2,2,8,0.061381,72.351,53.5,53.5,0,0.0538,0.013865,0.285495,0.815487,15.41249
293,1,2,2,7,8,0.061381,72.357,176.3,176.3,0,0.053798,0.013866,0.285524,0.815431,15.410156
294,1,4,8,1,8,0.061372,72.541,169,169,0,0.053763,0.013913,0.28645,0.813647,15.337064
295,1,2,9,3,8,0.061372,72.554,0,0,0,0.05376,0.013917,0.286517,0.813518,15.331795
296,1,3,4,6,8,0.06137,72.582,1.4,1.4,0,0.053755,0.013924,0.28666,0.813244,15.320605
297,1,4,7,3,8,0.061367,72.656,0.8,0.8,0,0.05374,0.013942,0.287029,0.812537,15.291773
298,1,5,5,3,8,0.061364,72.732,183.3,183.3,0,0.053726,0.013962,0.287413,0.811803,15.261928
299,1,4,6,4,8,0.061361,72.804,195.1,195.1,0,0.053712,0.01398,0.287779,0.811106,15.233638
300,1,0,4,7,4,0.061359,72.837,88.3,88.3,0,0.053706,0.013989,0.287946,0.810788,7.610375
301,1,1,10,2,8,0.061349,73.083,0.3,0.3,0,0.053659,0.014052,0.289183,0.808441,15.126054
302,1,2,10,0,4,0.061343,73.243,20.5,20.5,0,0.053629,0.014093,0.289991,0.806918,7.532495
303,1,5,6,2,8,0.061341,73.286,0.9,0.9,0,0.053621,0.014104,0.290204,0.806518,15.049027
304,1,0,9,4,4,0.061332,73.567,2.8,2.8,0,0.053569,0.014176,0.291619,0.80387,7.471871
305,1,0,8,5,4,0.061329,73.647,74.8,74.8,0,0.053555,0.014197,0.292025,0.803115,7.456933
306,1,4,0,6,4,0.061329,73.667,118.1,118.1,0,0.053551,0.014202,0.292127,0.802927,7.453218
307,1,1,4,7,8,0.061322,73.871,6.4,6.4,0,0.053514,0.014255,0.293149,0.801031,14.831904
308,1,2,10,1,8,0.061319,73.977,167.5,167.5,0,0.053495,0.014282,0.293687,0.800041,14.793139
309,1,6,4,0,4,0.061318,74.025,22,22,0,0.053487,0.014295,0.293924,0.799603,7.388031
310,1,3,9,2,8,0.061318,74.046,191.7,191.7,0,0.053483,0.0143,0.294033,0.799403,14.768263
311,1,4,1,6,8,0.061318,74.051,2.2,2.2,0,0.053482,0.014301,0.294056,0.799361,14.766625
312,1,6,3,2,8,0.061312,74.273,0.4,0.4,0,0.053443,0.014359,0.295174,0.797313,14.687078
313,1,2,3,7,8,0.061312,74.279,0.5,0.5,0,0.053442,0.014361,0.295203,0.79726,14.685023
314,1,5,4,4,8,0.061309,74.415,0.9,0.9,0,0.053419,0.014396,0.29589,0.796008,14.63671
315,1,1,9,4,8,0.061305,74.596,200.5,200.5,0,0.053388,0.014443,0.296799,0.794358,14.573349
316,1,1,8,5,8,0.061304,74.676,0.7,0.7,0,0.053374,0.014464,0.297202,0.793629,14.545463
317,1,4,8,2,8,0.061303,74.742,48.1,48.1,0,0.053363,0.014482,0.297533,0.793033,14.522721
318,1,6,4,1,8,0.061303,74.756,137.5,137.5,0,0.05336,0.014485,0.297601,0.79291,14.518045
319,1,6,1,3,8,0.061301,74.869,0.7,0.7,0,0.053341,0.014515,0.298172,0.791883,14.478979
