No.,Code,H,K,L,Mult,Hw,2theta,Icalc,Iobs,Sigma,HwG,HwL,ETA,d-hkl,CORR
250,1,11,0,1,4,0.061838,66.75,0.8,0.8,0,0.055047,0.012491,0.257367,0.875,9.036111
251,1,0,4,4,4,0.061838,66.756,17.4,17.4,0,0.055045,0.012492,0.257399,0.874926,9.034348
252,1,2,0,8,4,0.061832,66.809,2.2,2.2,0,0.055032,0.012505,0.257665,0.874309,9.019519
253,1,10,2,0,4,0.061824,66.878,46.3,46.3,0,0.055015,0.012521,0.258009,0.873511,9.000391
254,1,2,3,6,8,0.061822,66.899,83.4,83.4,0,0.05501,0.012526,0.258112,0.873273,17.989367
255,1,3,2,7,8,0.061819,66.925,2.1,2.1,0,0.055004,0.012532,0.25824,0.872976,17.975176
256,1,8,3,2,8,0.061806,67.044,0.4,0.4,0,0.054975,0.01256,0.258836,0.871604,17.909607
257,1,1,4,4,8,0.061804,67.063,35.9,35.9,0,0.05497,0.012565,0.25893,0.871388,17.899281
258,1,5,3,5,8,0.061804,67.064,3.1,3.1,0,0.05497,0.012565,0.258935,0.871376,17.898739
259,1,0,1,8,4,0.061771,67.367,55.3,55.3,0,0.054896,0.012638,0.260449,0.867915,8.867161
260,1,10,2,1,8,0.061763,67.448,71.6,71.6,0,0.054876,0.012657,0.260854,0.866994,17.690836
261,1,5,4,2,8,0.06175,67.576,0.9,0.9,0,0.054846,0.012688,0.261493,0.865548,17.622663
262,1,4,4,3,8,0.06174,67.668,50.4,50.4,0,0.054824,0.01271,0.261953,0.864512,17.573982
263,1,1,1,8,8,0.06174,67.673,12.8,12.8,0,0.054822,0.012711,0.261976,0.86446,17.571562
264,1,6,2,6,8,0.061728,67.786,13.8,13.8,0,0.054795,0.012738,0.262545,0.863182,17.511662
265,1,11,1,0,4,0.061711,67.961,2.4,2.4,0,0.054754,0.01278,0.263418,0.861232,8.710322
266,1,2,4,4,8,0.061709,67.979,5.5,5.5,0,0.054749,0.012784,0.263511,0.861024,17.410992
267,1,6,0,7,4,0.061701,68.062,8.1,8.1,0,0.05473,0.012804,0.263923,0.860109,8.684217
268,1,9,0,5,4,0.06169,68.169,5.7,5.7,0,0.054704,0.01283,0.264463,0.858912,8.656469
269,1,3,0,8,4,0.061674,68.336,46.6,46.6,0,0.054665,0.01287,0.265299,0.85707,8.613903
270,1,3,3,6,8,0.061666,68.425,7.4,7.4,0,0.054645,0.012892,0.265744,0.856094,17.182873
271,1,11,0,2,4,0.061663,68.454,0.3,0.3,0,0.054638,0.012899,0.265887,0.85578,8.584209
272,1,11,1,1,8,0.061656,68.526,155.1,155.1,0,0.054621,0.012916,0.266251,0.854984,17.131895
273,1,2,1,8,8,0.061651,68.585,20.4,20.4,0,0.054607,0.012931,0.266546,0.854339,17.102352
274,1,6,4,0,4,0.061644,68.659,84.8,84.8,0,0.05459,0.012949,0.266916,0.853535,8.532787
275,1,10,0,4,4,0.061626,68.854,2.7,2.7,0,0.054545,0.012996,0.267898,0.851407,8.484283
276,1,4,2,7,8,0.061608,69.056,37.9,37.9,0,0.054499,0.013045,0.26891,0.849228,16.869787
277,1,10,2,2,8,0.0616,69.144,41,41,0,0.054479,0.013067,0.26935,0.848286,16.827261
278,1,8,0,6,4,0.061594,69.218,5.3,5.3,0,0.054462,0.013085,0.269726,0.847483,8.395535
279,1,6,4,1,8,0.061594,69.221,10.4,10.4,0,0.054462,0.013086,0.26974,0.847452,16.789713
280,1,7,3,4,8,0.061589,69.271,9,9,0,0.05445,0.013098,0.269989,0.84692,16.765785
281,1,3,4,4,8,0.061571,69.494,220,220,0,0.0544,0.013152,0.271109,0.844545,16.659367
282,1,6,1,7,8,0.061544,69.822,0,0,0,0.054327,0.013233,0.272758,0.841076,16.505152
283,1,8,3,3,8,0.06154,69.867,105.1,105.1,0,0.054317,0.013244,0.272985,0.840603,16.484253
284,1,9,1,5,8,0.061536,69.928,19.7,19.7,0,0.054304,0.013259,0.273294,0.839957,16.4557
285,1,9,3,0,4,0.061534,69.944,56,56,0,0.0543,0.013263,0.273374,0.83979,8.224173
286,1,8,2,5,8,0.061525,70.067,0.4,0.4,0,0.054273,0.013293,0.273989,0.838513,16.392136
287,1,3,1,8,8,0.061523,70.093,89.7,89.7,0,0.054268,0.0133,0.274124,0.838233,16.379837
288,1,9,2,4,8,0.061519,70.144,91.4,91.4,0,0.054257,0.013312,0.274378,0.837706,16.356695
289,1,11,1,2,8,0.061514,70.209,9.2,9.2,0,0.054242,0.013328,0.274707,0.837026,16.326914
290,1,5,4,3,8,0.061501,70.389,96.9,96.9,0,0.054204,0.013373,0.27561,0.835167,16.245722
291,1,6,3,5,8,0.0615,70.396,9.6,9.6,0,0.054202,0.013375,0.275647,0.83509,16.242373
292,1,4,0,8,4,0.061497,70.447,26.3,26.3,0,0.054191,0.013387,0.275904,0.834563,8.109725
293,1,9,3,1,8,0.061493,70.502,6.9,6.9,0,0.054179,0.013401,0.276182,0.833994,16.194754
294,1,4,3,6,8,0.06149,70.535,49.4,49.4,0,0.054172,0.013409,0.276345,0.833662,16.180325
295,1,10,1,4,8,0.061485,70.606,81.4,81.4,0,0.054157,0.013427,0.276702,0.832933,16.14876
296,1,6,4,2,8,0.061465,70.897,176.2,176.2,0,0.054095,0.013499,0.278169,0.829955,16.020416
297,1,8,1,6,8,0.061461,70.966,8.1,8.1,0,0.054081,0.013516,0.278514,0.829258,15.990514
298,1,11,0,3,4,0.061443,71.25,42.3,42.3,0,0.054021,0.013587,0.279948,0.826381,7.933899
299,1,4,4,4,8,0.061422,71.589,6.9,6.9,0,0.053952,0.013672,0.281657,0.822986,15.724296
300,1,7,2,6,8,0.061416,71.698,27.4,27.4,0,0.05393,0.0137,0.282206,0.821902,15.67878
301,1,5,2,7,8,0.061413,71.753,123.3,123.3,0,0.053919,0.013714,0.28248,0.821362,15.656185
302,1,10,2,3,8,0.061403,71.928,56.3,56.3,0,0.053883,0.013758,0.283365,0.819627,15.583759
303,1,7,0,7,4,0.061401,71.967,37.3,37.3,0,0.053876,0.013768,0.283559,0.819248,7.783986
304,1,1,4,5,8,0.061394,72.107,137.8,137.8,0,0.053848,0.013803,0.284264,0.817872,15.510891
305,1,9,3,2,8,0.061391,72.165,121.1,121.1,0,0.053836,0.013818,0.284558,0.817302,15.487281
306,1,4,1,8,8,0.06139,72.181,14.8,14.8,0,0.053833,0.013822,0.28464,0.817142,15.480695
307,1,0,2,8,4,0.061369,72.614,55,55,0,0.053748,0.013932,0.286818,0.812942,7.654138
308,1,1,2,8,8,0.061356,72.909,12.3,12.3,0,0.053692,0.014007,0.288307,0.810101,15.192964
309,1,11,1,3,8,0.061353,72.976,16.6,16.6,0,0.053679,0.014024,0.288646,0.809457,15.166974
310,1,2,4,5,8,0.061353,72.994,0.7,0.7,0,0.053676,0.014029,0.288737,0.809285,15.160037
311,1,7,4,1,8,0.061348,73.099,6.9,6.9,0,0.053656,0.014056,0.289264,0.808288,15.119916
312,1,12,0,0,2,0.061348,73.106,24,24,0,0.053655,0.014057,0.289298,0.808225,3.779345
313,1,5,0,8,4,0.061348,73.122,12.2,12.2,0,0.053652,0.014062,0.289379,0.808072,7.555622
314,1,5,3,6,8,0.061344,73.208,2.4,2.4,0,0.053636,0.014084,0.289813,0.807254,15.078448
315,1,1,3,7,8,0.061342,73.262,36.1,36.1,0,0.053626,0.014098,0.290084,0.806743,15.058004
316,1,6,4,3,8,0.061329,73.653,1.2,1.2,0,0.053554,0.014198,0.292056,0.803057,14.911602
317,1,12,0,1,4,0.061329,73.654,2.8,2.8,0,0.053554,0.014199,0.292057,0.803055,7.455751
318,1,7,1,7,8,0.061328,73.686,7.3,7.3,0,0.053548,0.014207,0.292221,0.80275,14.899488
319,1,11,2,1,8,0.061326,73.736,1.1,1.1,0,0.053539,0.01422,0.292471,0.802287,14.88123
320,1,8,3,4,8,0.061326,73.737,19.5,19.5,0,0.053539,0.01422,0.292475,0.80228,14.880958
321,1,2,2,8,8,0.061325,73.793,3.1,3.1,0,0.053528,0.014234,0.292759,0.801754,14.860277
322,1,1,5,0,4,0.061323,73.841,17.7,17.7,0,0.05352,0.014247,0.292998,0.801311,7.421436
323,1,10,0,5,4,0.061323,73.843,0.4,0.4,0,0.053519,0.014248,0.293013,0.801284,7.420904
324,1,2,3,7,8,0.061315,74.144,109.9,109.9,0,0.053466,0.014326,0.294526,0.798498,14.733044
325,1,5,4,4,8,0.061313,74.247,28.3,28.3,0,0.053448,0.014352,0.295045,0.797549,14.696224
326,1,7,3,5,8,0.061313,74.248,5.9,5.9,0,0.053448,0.014353,0.295049,0.797541,14.695889
327,1,9,0,6,4,0.061312,74.273,61.2,61.2,0,0.053443,0.014359,0.295173,0.797314,7.343562
328,1,1,5,1,8,0.06131,74.386,133.2,133.2,0,0.053424,0.014389,0.295745,0.796271,14.646843
329,1,3,4,5,8,0.061308,74.465,3.7,3.7,0,0.05341,0.014409,0.296139,0.795556,14.619299
330,1,7,4,2,8,0.061303,74.739,20.6,20.6,0,0.053363,0.014481,0.297515,0.793064,14.523929
331,1,5,1,8,8,0.061302,74.831,5,5,0,0.053348,0.014505,0.29798,0.792228,14.492083
332,1,9,3,3,8,0.061301,74.903,2,2,0,0.053336,0.014524,0.298342,0.791578,14.467425
