No.,Code,H,K,L,Mult,Hw,2theta,Icalc,Iobs,Sigma,HwG,HwL,ETA,d-hkl,CORR
248,1,5,1,8,16,0.062223,63.691,60.8,60.8,0,0.055837,0.011777,0.242213,0.912282,39.874966
249,1,5,5,6,8,0.0622,63.857,6.8,6.8,0,0.055792,0.011815,0.243028,0.910166,19.827818
250,1,7,1,6,16,0.0622,63.857,45.1,45.1,0,0.055792,0.011815,0.243028,0.910166,39.655636
251,1,8,3,3,16,0.062187,63.953,3,3,0,0.055767,0.011837,0.243501,0.908944,39.529381
252,1,8,4,1,16,0.062172,64.063,1.9,1.9,0,0.055737,0.011863,0.244046,0.907542,39.38485
253,1,6,2,7,16,0.062142,64.287,111.7,111.7,0,0.055678,0.011914,0.245147,0.904724,39.095638
254,1,3,2,9,16,0.062142,64.288,0.5,0.5,0,0.055677,0.011915,0.245154,0.904708,39.093964
255,1,8,2,4,16,0.062133,64.355,162.7,162.7,0,0.05566,0.01193,0.245482,0.903873,39.008614
256,1,7,5,3,16,0.062127,64.396,9.3,9.3,0,0.055649,0.011939,0.245685,0.903357,38.955929
257,1,9,1,0,8,0.062103,64.575,343.1,343.1,0,0.055602,0.011981,0.24657,0.901121,19.364105
258,1,6,5,5,16,0.062098,64.617,25.8,25.8,0,0.055591,0.011991,0.24678,0.900594,38.674671
259,1,5,4,7,16,0.062083,64.729,238,238,0,0.055561,0.012016,0.247329,0.899214,38.534756
260,1,6,4,6,16,0.062082,64.742,295.1,295.1,0,0.055558,0.01202,0.247395,0.89905,38.51815
261,1,9,1,1,16,0.062055,64.947,6.6,6.6,0,0.055504,0.012067,0.24841,0.89652,38.262817
262,1,5,2,8,16,0.062046,65.018,729.9,729.9,0,0.055486,0.012084,0.248763,0.895645,38.174755
263,1,8,4,2,16,0.062025,65.181,301.6,301.6,0,0.055444,0.012122,0.249567,0.893658,37.975475
264,1,7,2,6,16,0.062025,65.182,1089.5,1089.5,0,0.055443,0.012122,0.249574,0.893642,37.973915
265,1,4,0,9,8,0.061972,65.609,107.3,107.3,0,0.055334,0.012222,0.25169,0.888474,18.729691
266,1,0,0,10,2,0.06197,65.623,178.7,178.7,0,0.05533,0.012225,0.251761,0.8883,4.680274
267,1,7,6,0,8,0.061938,65.892,7.8,7.8,0,0.055261,0.012288,0.253099,0.885076,18.562105
268,1,9,2,0,8,0.061938,65.892,6.7,6.7,0,0.055261,0.012288,0.253099,0.885076,18.562105
269,1,8,0,5,8,0.061933,65.934,8.1,8.1,0,0.055251,0.012298,0.253308,0.884577,18.537565
270,1,4,1,9,16,0.061919,66.046,283.2,283.2,0,0.055223,0.012324,0.253861,0.883254,36.945393
271,1,9,1,2,16,0.061918,66.056,554.7,554.7,0,0.05522,0.012327,0.253914,0.883128,36.933128
272,1,6,6,4,8,0.061912,66.111,1117.2,1117.2,0,0.055206,0.01234,0.254187,0.882477,18.4347
273,1,7,6,1,16,0.061894,66.261,2.9,2.9,0,0.055169,0.012375,0.25493,0.880715,36.697544
274,1,9,2,1,16,0.061894,66.261,2.1,2.1,0,0.055169,0.012375,0.25493,0.880715,36.697544
275,1,4,4,8,8,0.061886,66.331,158.1,158.1,0,0.055151,0.012391,0.255281,0.879885,18.308397
276,1,7,4,5,16,0.061882,66.37,103.7,103.7,0,0.055141,0.012401,0.255477,0.879425,36.572014
277,1,8,1,5,16,0.061882,66.37,65.5,65.5,0,0.055141,0.012401,0.255477,0.879425,36.572014
278,1,6,3,7,16,0.061869,66.48,0.2,0.2,0,0.055114,0.012427,0.256023,0.878139,36.447392
279,1,3,3,9,8,0.061869,66.481,335.9,335.9,0,0.055114,0.012427,0.256029,0.878124,18.222975
280,1,1,1,10,8,0.061867,66.496,25.7,25.7,0,0.05511,0.01243,0.256101,0.877957,18.214859
281,1,8,3,4,16,0.061861,66.547,0.2,0.2,0,0.055097,0.012442,0.256355,0.877361,36.372116
282,1,7,5,4,16,0.061813,66.981,87.3,87.3,0,0.05499,0.012545,0.258519,0.872333,35.888851
283,1,8,4,3,16,0.061809,67.021,18.7,18.7,0,0.05498,0.012555,0.25872,0.87187,35.84454
284,1,5,3,8,16,0.061789,67.199,422.6,422.6,0,0.054937,0.012597,0.259609,0.86983,35.650257
285,1,4,2,9,16,0.061773,67.348,39.4,39.4,0,0.054901,0.012633,0.260355,0.868128,35.488865
286,1,7,6,2,16,0.061772,67.359,12.1,12.1,0,0.054898,0.012636,0.260407,0.86801,35.477623
287,1,9,2,2,16,0.061772,67.359,9.9,9.9,0,0.054898,0.012636,0.260407,0.86801,35.477623
288,1,7,3,6,16,0.061772,67.36,471.3,471.3,0,0.054898,0.012636,0.260413,0.867995,35.476265
289,1,2,0,10,8,0.061772,67.362,109.4,109.4,0,0.054897,0.012636,0.260426,0.867966,17.736774
290,1,8,5,0,8,0.061744,67.628,363.3,363.3,0,0.054833,0.0127,0.261755,0.864958,17.594948
291,1,8,2,5,16,0.06174,67.67,1.7,1.7,0,0.054823,0.01271,0.261962,0.864492,35.146099
292,1,2,1,10,16,0.061727,67.794,1015.5,1015.5,0,0.054793,0.01274,0.262583,0.863097,35.015442
293,1,9,1,3,16,0.061718,67.884,8.4,8.4,0,0.054772,0.012762,0.263036,0.862083,34.920685
294,1,8,5,1,16,0.061708,67.992,0.9,0.9,0,0.054746,0.012787,0.263573,0.860887,34.80917
295,1,9,3,0,8,0.061701,68.059,626.9,626.9,0,0.05473,0.012804,0.26391,0.86014,17.369848
296,1,6,0,8,8,0.061701,68.061,965,965,0,0.05473,0.012804,0.263922,0.860112,17.368547
297,1,9,3,1,16,0.061666,68.421,16.8,16.8,0,0.054645,0.012891,0.265725,0.856135,34.369549
298,1,6,1,8,16,0.061659,68.491,5,5,0,0.054629,0.012908,0.266073,0.855373,34.299484
299,1,5,5,7,8,0.061646,68.637,23.6,23.6,0,0.054595,0.012943,0.266809,0.853768,17.076229
300,1,7,1,7,16,0.061646,68.637,10.1,10.1,0,0.054595,0.012943,0.266809,0.853768,34.152458
301,1,6,5,6,16,0.061645,68.65,3,3,0,0.054592,0.012946,0.266873,0.853628,34.139618
302,1,8,5,2,16,0.061606,69.076,946.3,946.3,0,0.054494,0.01305,0.269012,0.849009,33.719769
303,1,2,2,10,8,0.061606,69.08,37.7,37.7,0,0.054494,0.013051,0.269031,0.848968,16.858055
304,1,7,6,3,16,0.061598,69.17,0.1,0.1,0,0.054473,0.013073,0.269482,0.848003,33.629025
305,1,9,2,3,16,0.061598,69.17,8.6,8.6,0,0.054473,0.013073,0.269482,0.848003,33.629025
306,1,6,6,5,8,0.06158,69.384,65.5,65.5,0,0.054425,0.013125,0.270556,0.845716,16.711752
307,1,6,4,7,16,0.061571,69.491,46.7,46.7,0,0.054401,0.013152,0.271096,0.844573,33.321236
308,1,4,3,9,16,0.061571,69.492,0.1,0.1,0,0.0544,0.013152,0.271102,0.84456,33.320049
309,1,9,3,2,16,0.06157,69.503,1021.3,1021.3,0,0.054398,0.013154,0.271154,0.84445,33.31028
310,1,8,4,4,16,0.061565,69.556,223,223,0,0.054386,0.013168,0.271423,0.84388,33.259453
311,1,6,2,8,16,0.061548,69.771,268.9,268.9,0,0.054339,0.01322,0.272502,0.841614,33.057907
312,1,8,3,5,16,0.061545,69.809,5.4,5.4,0,0.05433,0.01323,0.272694,0.84121,33.022175
313,1,7,2,7,16,0.061537,69.916,178,178,0,0.054306,0.013256,0.273233,0.840085,32.922718
314,1,5,1,9,16,0.061536,69.918,42.8,42.8,0,0.054306,0.013256,0.273239,0.840072,32.921566
315,1,8,0,6,8,0.061536,69.929,100.2,100.2,0,0.054304,0.013259,0.273297,0.839951,16.455458
316,1,3,1,10,16,0.061535,69.932,305.9,305.9,0,0.054303,0.01326,0.27331,0.839925,32.908604
317,1,5,4,8,16,0.061515,70.195,613.7,613.7,0,0.054245,0.013325,0.274636,0.837172,32.666626
318,1,7,5,5,16,0.061512,70.233,15.4,15.4,0,0.054237,0.013334,0.274828,0.836775,32.631878
319,1,7,4,6,16,0.061504,70.353,661.9,661.9,0,0.054211,0.013364,0.27543,0.835536,32.523655
320,1,8,1,6,16,0.061504,70.353,944,944,0,0.054211,0.013364,0.27543,0.835536,32.523655
321,1,9,1,4,16,0.0615,70.405,514,514,0,0.0542,0.013377,0.275692,0.834997,32.476711
322,1,8,5,3,16,0.061467,70.867,44.3,44.3,0,0.054102,0.013492,0.278018,0.830259,32.06694
323,1,9,4,0,8,0.061456,71.038,0.8,0.8,0,0.054066,0.013534,0.27888,0.828523,15.959046
324,1,5,2,9,16,0.061447,71.186,172.3,172.3,0,0.054035,0.013571,0.279625,0.827027,31.790514
325,1,3,2,10,16,0.061446,71.2,3.4,3.4,0,0.054032,0.013575,0.279695,0.826887,31.778584
326,1,9,3,3,16,0.06144,71.289,40,40,0,0.054013,0.013597,0.280142,0.825995,31.702814
327,1,9,4,1,16,0.061434,71.394,1.2,1.2,0,0.053992,0.013623,0.28067,0.824942,31.613607
328,1,7,7,0,4,0.06143,71.459,15.9,15.9,0,0.053978,0.01364,0.281001,0.824284,7.889508
329,1,8,2,6,16,0.06142,71.618,78.4,78.4,0,0.053946,0.01368,0.281802,0.822698,31.424397
330,1,7,6,4,16,0.061417,71.67,1.3,1.3,0,0.053935,0.013693,0.282063,0.822184,31.381199
331,1,9,2,4,16,0.061417,71.67,0.1,0.1,0,0.053935,0.013693,0.282063,0.822184,31.381199
332,1,7,7,1,8,0.061409,71.814,0.5,0.5,0,0.053906,0.013729,0.282787,0.820758,15.630932
333,1,6,3,8,16,0.061406,71.882,6.4,6.4,0,0.053893,0.013746,0.28313,0.820087,31.205786
334,1,7,3,7,16,0.061398,72.025,15.1,15.1,0,0.053864,0.013782,0.283854,0.818672,31.08811
335,1,8,6,0,8,0.061384,72.298,70.1,70.1,0,0.05381,0.013852,0.285229,0.816,15.43358
336,1,10,0,0,4,0.061384,72.298,70.7,70.7,0,0.05381,0.013852,0.285229,0.816,7.71679
337,1,4,4,9,8,0.061377,72.445,6.6,6.6,0,0.053781,0.013889,0.28597,0.814571,15.374871
338,1,9,4,2,16,0.061376,72.455,15.7,15.7,0,0.053779,0.013891,0.286021,0.814473,30.741703
339,1,4,0,10,8,0.061376,72.459,97.6,97.6,0,0.053778,0.013892,0.286039,0.814437,15.369389
340,1,8,6,1,16,0.061367,72.651,0.1,0.1,0,0.053741,0.013941,0.287008,0.812579,30.586945
341,1,10,0,1,8,0.061367,72.651,6.9,6.9,0,0.053741,0.013941,0.287008,0.812579,15.293472
342,1,10,1,0,8,0.061364,72.716,289.6,289.6,0,0.053729,0.013958,0.287336,0.81195,15.267906
343,1,8,4,5,16,0.061363,72.757,0.8,0.8,0,0.053721,0.013968,0.287538,0.811565,30.504457
344,1,7,7,2,8,0.061358,72.873,1.2,1.2,0,0.053699,0.013998,0.288126,0.810446,15.206888
345,1,4,1,10,16,0.061357,72.877,609,609,0,0.053698,0.013999,0.288144,0.810411,30.410944
346,1,10,1,1,16,0.06135,73.068,4.1,4.1,0,0.053662,0.014048,0.28911,0.80858,30.263245
347,1,0,0,11,2,0.061345,73.177,52.3,52.3,0,0.053641,0.014076,0.289658,0.807545,3.772529
348,1,6,5,7,16,0.061342,73.279,0.1,0.1,0,0.053622,0.014102,0.290168,0.806585,30.103355
349,1,5,3,9,16,0.061342,73.28,75.9,75.9,0,0.053622,0.014102,0.290175,0.806573,30.102423
350,1,6,6,6,8,0.061341,73.291,531.3,531.3,0,0.05362,0.014105,0.290232,0.806466,15.046948
351,1,3,3,10,8,0.061341,73.294,363.5,363.5,0,0.05362,0.014106,0.290244,0.806443,15.046025
352,1,8,5,4,16,0.061339,73.342,509,509,0,0.053611,0.014118,0.29049,0.805982,30.05522
353,1,9,1,5,16,0.061331,73.59,18.8,18.8,0,0.053565,0.014182,0.291735,0.803654,29.870371
354,1,8,6,2,16,0.061327,73.706,148.1,148.1,0,0.053544,0.014212,0.29232,0.802568,29.784567
355,1,10,0,2,8,0.061327,73.706,80.7,80.7,0,0.053544,0.014212,0.29232,0.802568,14.892283
356,1,8,3,6,16,0.061327,73.707,0,0,0,0.053544,0.014212,0.292326,0.802556,29.783676
357,1,9,3,4,16,0.061326,73.758,961.8,961.8,0,0.053535,0.014225,0.292583,0.802079,29.746063
358,1,10,2,0,8,0.06132,73.965,78.7,78.7,0,0.053498,0.014279,0.293625,0.800154,14.797559
359,1,5,5,8,8,0.06132,73.968,13.4,13.4,0,0.053497,0.01428,0.293637,0.800131,14.796674
360,1,7,1,8,16,0.06132,73.968,78.3,78.3,0,0.053497,0.01428,0.293637,0.800131,29.593348
361,1,1,1,11,8,0.061319,74.009,11.4,11.4,0,0.05349,0.01429,0.293844,0.799751,14.781818
362,1,6,0,9,8,0.061316,74.111,182.6,182.6,0,0.053472,0.014317,0.294358,0.798806,14.745014
363,1,10,1,2,16,0.061316,74.121,547,547,0,0.05347,0.014319,0.294409,0.798714,29.482832
364,1,7,5,6,16,0.061316,74.122,69.7,69.7,0,0.05347,0.01432,0.294415,0.798702,29.481951
365,1,4,2,10,16,0.061316,74.124,87.9,87.9,0,0.053469,0.01432,0.294427,0.79868,29.480209
366,1,9,4,3,16,0.061314,74.212,0.9,0.9,0,0.053454,0.014343,0.294866,0.797876,29.417799
367,1,10,2,1,16,0.061311,74.315,2.1,2.1,0,0.053436,0.01437,0.295385,0.796927,29.344326
368,1,8,0,7,8,0.061307,74.524,38.3,38.3,0,0.0534,0.014424,0.296435,0.795017,14.598603
369,1,6,1,9,16,0.061307,74.525,0.4,0.4,0,0.0534,0.014425,0.296442,0.795006,29.196354
370,1,7,7,3,8,0.061305,74.626,0.7,0.7,0,0.053382,0.014451,0.296948,0.794089,14.563051
371,1,9,5,0,8,0.061302,74.793,159.3,159.3,0,0.053354,0.014495,0.29779,0.792569,14.505073
372,1,6,4,8,16,0.061302,74.796,271.6,271.6,0,0.053354,0.014496,0.297802,0.792547,29.008472
373,1,7,6,5,16,0.061302,74.833,0,0,0,0.053347,0.014505,0.29799,0.79221,28.982859
374,1,9,2,5,16,0.061302,74.833,13.3,13.3,0,0.053347,0.014505,0.29799,0.79221,28.982859
375,1,2,0,11,8,0.061301,74.837,78.3,78.3,0,0.053347,0.014506,0.298008,0.792178,14.490184
376,1,7,4,7,16,0.0613,74.937,102.5,102.5,0,0.05333,0.014533,0.298513,0.791271,28.911577
377,1,8,1,7,16,0.0613,74.937,109.1,109.1,0,0.05333,0.014533,0.298513,0.791271,28.911577
