No.,Code,H,K,L,Mult,Hw,2theta,Icalc,Iobs,Sigma,HwG,HwL,ETA,d-hkl,CORR
248,1,1,13,2,4,0.06347,56.223,0.1,0.1,0,0.058007,0.010129,0.206303,1.021559,13.08556
249,1,-3,5,6,4,0.063443,56.365,2.5,2.5,0,0.057964,0.010159,0.206965,1.019208,13.012904
250,1,-2,13,3,4,0.063434,56.41,0.4,0.4,0,0.05795,0.010169,0.207178,1.018457,12.989757
251,1,0,14,2,4,0.063409,56.541,25.8,25.8,0,0.057909,0.010197,0.207793,1.01629,12.923068
252,1,-3,11,4,4,0.063398,56.6,0.2,0.2,0,0.057891,0.01021,0.208071,1.015313,12.893087
253,1,0,7,5,4,0.063395,56.615,7.6,7.6,0,0.057887,0.010213,0.20814,1.015075,12.885768
254,1,-1,3,6,4,0.063387,56.662,3.3,3.3,0,0.057872,0.010223,0.208361,1.014301,12.862039
255,1,2,4,4,4,0.06333,56.964,8.1,8.1,0,0.057779,0.010287,0.209781,1.009372,12.711569
256,1,1,2,5,4,0.063323,56.999,58.3,58.3,0,0.057768,0.010295,0.209949,1.008794,12.693976
257,1,2,9,3,4,0.063319,57.02,1.4,1.4,0,0.057762,0.010299,0.210048,1.008456,12.683704
258,1,2,13,1,4,0.063294,57.154,5.9,5.9,0,0.057721,0.010328,0.210679,1.006293,12.618075
259,1,-2,14,2,4,0.063248,57.407,31.3,31.3,0,0.057644,0.010382,0.211871,1.002239,12.495632
260,1,-5,4,5,4,0.063229,57.509,46.5,46.5,0,0.057613,0.010404,0.212357,1.000601,12.44633
261,1,-2,12,4,4,0.06321,57.609,34.6,34.6,0,0.057583,0.010426,0.21283,0.999013,12.398683
262,1,0,15,1,4,0.063208,57.624,1.1,1.1,0,0.057578,0.010429,0.212898,0.998787,12.391892
263,1,3,4,3,4,0.063205,57.639,46.5,46.5,0,0.057574,0.010432,0.212971,0.998543,12.384604
264,1,-5,7,2,4,0.063203,57.648,2,2,0,0.057571,0.010434,0.213015,0.998394,12.380119
265,1,0,13,3,4,0.063203,57.651,2.3,2.3,0,0.05757,0.010435,0.213029,0.998347,12.37872
266,1,-4,4,6,4,0.063193,57.701,23.9,23.9,0,0.057555,0.010446,0.213266,0.997558,12.355098
267,1,2,14,0,4,0.06318,57.775,35.7,35.7,0,0.057532,0.010462,0.213616,0.996389,12.320178
268,1,5,1,0,4,0.06318,57.776,2.3,2.3,0,0.057532,0.010462,0.213618,0.996384,12.320006
269,1,1,9,4,4,0.063171,57.825,0,0,0,0.057517,0.010472,0.213852,0.995605,12.296765
270,1,-2,6,6,4,0.063168,57.839,31.1,31.1,0,0.057513,0.010476,0.21392,0.995382,12.290108
271,1,1,15,0,4,0.063152,57.93,2.8,2.8,0,0.057486,0.010495,0.21435,0.993957,12.247662
272,1,-3,13,2,4,0.063148,57.952,0.3,0.3,0,0.057479,0.0105,0.214456,0.993607,12.237257
273,1,4,7,1,4,0.063124,58.083,4.3,4.3,0,0.05744,0.010528,0.215075,0.99157,12.176764
274,1,-5,6,1,4,0.063094,58.25,0.6,0.6,0,0.057389,0.010564,0.215869,0.988976,12.09999
275,1,-4,10,4,4,0.063069,58.394,1.2,1.2,0,0.057346,0.010596,0.216553,0.986755,12.034472
276,1,4,0,2,2,0.063054,58.473,20.8,20.8,0,0.057323,0.010613,0.216931,0.985534,5.999279
277,1,3,9,2,4,0.06304,58.552,0.1,0.1,0,0.057299,0.01063,0.21731,0.984314,11.962739
278,1,1,4,5,4,0.063027,58.626,13.7,13.7,0,0.057277,0.010646,0.217659,0.983191,11.929821
279,1,-5,7,4,4,0.063027,58.63,0.3,0.3,0,0.057276,0.010647,0.217679,0.983129,11.928017
280,1,1,12,3,4,0.063023,58.65,16,16,0,0.05727,0.010651,0.217777,0.982815,11.918825
281,1,2,12,2,4,0.063013,58.709,43.5,43.5,0,0.057252,0.010664,0.218054,0.981927,11.892851
282,1,-4,11,3,4,0.063006,58.748,0.3,0.3,0,0.05724,0.010673,0.218243,0.981327,11.875308
283,1,-1,5,6,4,0.062991,58.832,1.5,1.5,0,0.057215,0.010691,0.218644,0.98005,11.838066
284,1,5,3,0,4,0.062987,58.854,1.3,1.3,0,0.057209,0.010696,0.218749,0.979717,11.828357
285,1,4,2,2,4,0.06296,59.01,14.2,14.2,0,0.057163,0.01073,0.219492,0.977365,11.759986
286,1,-3,10,5,4,0.062929,59.189,16.6,16.6,0,0.05711,0.010769,0.220352,0.974666,11.681808
287,1,-5,8,3,4,0.062925,59.211,7,7,0,0.057103,0.010774,0.220457,0.974338,11.67231
288,1,-1,14,3,4,0.062888,59.423,27.5,27.5,0,0.057041,0.01082,0.221471,0.97118,11.58132
289,1,-4,11,1,4,0.06288,59.474,1.2,1.2,0,0.057026,0.010831,0.221714,0.970431,11.559791
290,1,-1,10,5,4,0.062866,59.556,17.1,17.1,0,0.057002,0.010849,0.222111,0.969206,11.52464
291,1,-3,7,6,4,0.062856,59.612,4.5,4.5,0,0.056985,0.010862,0.222376,0.968389,11.501245
292,1,-1,15,2,4,0.062853,59.633,1.7,1.7,0,0.056979,0.010866,0.222478,0.968076,11.492309
293,1,2,6,4,4,0.062848,59.66,32.9,32.9,0,0.056971,0.010872,0.222608,0.967676,11.480863
294,1,4,10,0,4,0.062817,59.845,0.1,0.1,0,0.056917,0.010913,0.223495,0.964969,11.403622
295,1,-4,9,5,4,0.06276,60.183,0.6,0.6,0,0.056819,0.010988,0.225126,0.96004,11.263868
296,1,-5,6,5,4,0.062759,60.19,0.1,0.1,0,0.056817,0.010989,0.225159,0.959939,11.261032
297,1,3,6,3,4,0.062738,60.316,7.6,7.6,0,0.05678,0.011017,0.225767,0.958122,11.209801
298,1,3,13,0,4,0.062729,60.374,0.7,0.7,0,0.056764,0.01103,0.226043,0.957299,11.186633
299,1,-4,6,6,4,0.062728,60.377,35.6,35.6,0,0.056763,0.01103,0.226059,0.957251,11.185299
300,1,0,0,6,2,0.062721,60.419,12,12,0,0.05675,0.01104,0.226265,0.956641,5.584069
301,1,-2,15,1,4,0.062703,60.53,4.6,4.6,0,0.056718,0.011064,0.2268,0.955055,11.123653
302,1,4,4,2,4,0.062691,60.602,0.1,0.1,0,0.056698,0.01108,0.227148,0.954027,11.094904
303,1,-5,1,6,4,0.062677,60.686,0.1,0.1,0,0.056673,0.011099,0.227554,0.952832,11.06151
304,1,0,16,0,2,0.062655,60.825,0.6,0.6,0,0.056634,0.01113,0.228224,0.950869,5.503404
305,1,0,12,4,4,0.062646,60.879,23.8,23.8,0,0.056618,0.011142,0.228484,0.95011,10.985716
306,1,0,9,5,4,0.062641,60.909,3.5,3.5,0,0.05661,0.011149,0.22863,0.949684,10.973886
307,1,-2,11,5,4,0.062639,60.922,3.6,3.6,0,0.056606,0.011152,0.228696,0.949493,10.968581
308,1,0,2,6,4,0.062636,60.946,2.6,2.6,0,0.056599,0.011157,0.228809,0.949164,10.959461
309,1,5,5,0,4,0.062631,60.975,0.5,0.5,0,0.056591,0.011163,0.228952,0.948748,10.947905
310,1,3,12,1,4,0.062619,61.049,0.6,0.6,0,0.056569,0.01118,0.22931,0.947709,10.919132
311,1,-4,12,2,4,0.062591,61.224,22.8,22.8,0,0.05652,0.011219,0.230157,0.945266,10.851686
312,1,1,6,5,4,0.062583,61.276,0.3,0.3,0,0.056505,0.011231,0.230412,0.944535,10.831544
313,1,-6,1,3,4,0.062574,61.329,0,0,0,0.05649,0.011242,0.230668,0.943802,10.811374
314,1,-1,13,4,4,0.062574,61.333,0.2,0.2,0,0.056489,0.011243,0.230687,0.943746,10.809848
315,1,-2,8,6,4,0.062538,61.56,1.8,1.8,0,0.056425,0.011294,0.231789,0.940608,10.723839
316,1,-6,0,4,2,0.062534,61.585,5.7,5.7,0,0.056418,0.0113,0.231908,0.940271,5.357315
317,1,-5,3,6,4,0.062511,61.733,0.4,0.4,0,0.056376,0.011333,0.232633,0.938225,10.658834
318,1,-3,14,1,4,0.0625,61.804,2.6,2.6,0,0.056356,0.011349,0.232975,0.937264,10.632668
319,1,-5,9,2,4,0.062486,61.898,0.9,0.9,0,0.05633,0.01137,0.233432,0.935982,10.59787
320,1,-1,16,1,4,0.062478,61.95,36.9,36.9,0,0.056315,0.011382,0.233685,0.935276,10.578731
321,1,-5,8,1,4,0.062477,61.955,5.1,5.1,0,0.056313,0.011383,0.233713,0.935198,10.576615
322,1,-1,7,6,4,0.06247,61.998,2.5,2.5,0,0.056301,0.011393,0.233922,0.934614,10.560829
323,1,-6,2,4,4,0.062454,62.105,21.7,21.7,0,0.056272,0.011417,0.234442,0.933169,10.521789
324,1,4,9,1,4,0.062423,62.314,0.2,0.2,0,0.056213,0.011464,0.235462,0.930353,10.445981
325,1,2,11,3,4,0.062419,62.338,0,0,0,0.056207,0.011469,0.235577,0.930036,10.437467
326,1,-6,3,3,4,0.062414,62.37,0.6,0.6,0,0.056198,0.011476,0.235736,0.9296,10.425783
327,1,0,4,6,4,0.062393,62.509,13.4,13.4,0,0.056159,0.011508,0.236414,0.927746,10.37614
328,1,-6,0,2,2,0.062374,62.641,17.4,17.4,0,0.056123,0.011538,0.237061,0.925984,5.164566
329,1,-3,2,7,4,0.062372,62.654,20.9,20.9,0,0.056119,0.011541,0.237122,0.925818,10.324723
330,1,-5,9,4,4,0.062345,62.839,0.6,0.6,0,0.056069,0.011583,0.238028,0.92337,10.259672
331,1,-3,13,4,4,0.062325,62.975,0,0,0,0.056031,0.011614,0.238696,0.921575,10.212162
332,1,-3,14,3,4,0.062308,63.095,4.8,4.8,0,0.055998,0.011641,0.239284,0.920001,10.170648
333,1,1,11,4,4,0.062307,63.101,0.5,0.5,0,0.055997,0.011642,0.239312,0.919927,10.168681
334,1,-6,2,2,4,0.062299,63.157,2.9,2.9,0,0.055982,0.011655,0.239586,0.919199,10.149508
335,1,4,6,2,4,0.062292,63.203,15.3,15.3,0,0.055969,0.011666,0.239815,0.91859,10.133501
336,1,-2,1,7,4,0.062288,63.233,0.3,0.3,0,0.055961,0.011672,0.239961,0.918201,10.123299
337,1,2,8,4,4,0.062276,63.316,2.9,2.9,0,0.055938,0.011691,0.240368,0.917125,10.095075
338,1,1,15,2,4,0.062229,63.651,0.3,0.3,0,0.055848,0.011768,0.242013,0.912804,9.982292
339,1,-6,4,4,4,0.062229,63.652,0.1,0.1,0,0.055848,0.011768,0.242017,0.912792,9.981994
340,1,-4,1,7,4,0.062223,63.691,2.6,2.6,0,0.055837,0.011777,0.242213,0.912282,9.968741
341,1,-3,9,6,4,0.062211,63.782,0,0,0,0.055813,0.011798,0.242658,0.911125,9.93873
342,1,3,11,2,4,0.062209,63.792,0,0,0,0.05581,0.0118,0.242707,0.910998,9.935426
343,1,-5,5,6,4,0.062208,63.798,0.7,0.7,0,0.055808,0.011802,0.242737,0.91092,9.933421
344,1,-2,15,3,4,0.062205,63.824,0.2,0.2,0,0.055801,0.011808,0.242865,0.910589,9.924835
345,1,-5,8,5,4,0.062204,63.828,10.3,10.3,0,0.0558,0.011809,0.242887,0.910531,9.923333
346,1,-6,1,5,4,0.062193,63.908,0,0,0,0.055779,0.011827,0.24328,0.909514,9.897061
347,1,-5,10,3,4,0.062193,63.909,21.3,21.3,0,0.055778,0.011827,0.243284,0.909503,9.896778
348,1,1,16,1,4,0.06219,63.934,16.6,16.6,0,0.055772,0.011833,0.243409,0.90918,9.888416
349,1,3,8,3,4,0.062187,63.95,6.8,6.8,0,0.055767,0.011837,0.243487,0.908979,9.883251
350,1,-4,8,6,4,0.062179,64.009,6.4,6.4,0,0.055752,0.01185,0.243776,0.908236,9.864075
351,1,5,7,0,4,0.06217,64.079,0.3,0.3,0,0.055733,0.011866,0.24412,0.90735,9.841265
352,1,5,2,1,4,0.06216,64.148,5.7,5.7,0,0.055715,0.011882,0.244463,0.90647,9.818673
353,1,-4,12,4,4,0.06216,64.152,21.7,21.7,0,0.055714,0.011883,0.24448,0.906427,9.817568
354,1,-3,4,7,4,0.062154,64.193,20.4,20.4,0,0.055703,0.011893,0.244683,0.905909,9.804259
355,1,-2,3,7,4,0.062146,64.256,1.8,1.8,0,0.055686,0.011907,0.244996,0.905109,9.783756
356,1,-6,5,3,4,0.062124,64.423,0.6,0.6,0,0.055642,0.011946,0.245818,0.90302,9.730387
357,1,-2,14,4,4,0.062122,64.432,6.6,6.6,0,0.055639,0.011948,0.245863,0.902906,9.727465
358,1,0,16,2,4,0.062119,64.455,2.9,2.9,0,0.055633,0.011953,0.245978,0.902617,9.720098
359,1,2,15,1,4,0.062111,64.515,0,0,0,0.055617,0.011967,0.246276,0.901863,9.700921
360,1,-6,4,2,4,0.062088,64.689,6.8,6.8,0,0.055572,0.012007,0.247134,0.899704,9.646103
361,1,-4,3,7,4,0.062086,64.711,1.5,1.5,0,0.055566,0.012012,0.24724,0.899438,9.639355
362,1,1,8,5,4,0.062064,64.879,11.3,11.3,0,0.055522,0.012051,0.248075,0.897353,9.586684
363,1,-3,12,5,4,0.06206,64.905,10.1,10.1,0,0.055515,0.012058,0.248204,0.89703,9.578556
364,1,-6,3,5,4,0.062058,64.925,0.1,0.1,0,0.05551,0.012062,0.248303,0.896785,9.57237
365,1,0,15,3,4,0.062051,64.979,1.2,1.2,0,0.055496,0.012075,0.248567,0.89613,9.555884
366,1,-4,13,3,4,0.062049,64.995,0,0,0,0.055492,0.012078,0.248645,0.895935,9.550982
367,1,0,6,6,4,0.06204,65.066,28.8,28.8,0,0.055473,0.012095,0.248999,0.895059,9.52898
368,1,3,1,4,4,0.062032,65.13,4.2,4.2,0,0.055457,0.01211,0.249318,0.894271,9.509225
369,1,-1,12,5,4,0.062016,65.254,1.7,1.7,0,0.055425,0.012139,0.249929,0.892768,9.471628
370,1,-2,16,2,4,0.062016,65.257,0.3,0.3,0,0.055424,0.012139,0.249945,0.89273,9.470677
371,1,-3,15,2,4,0.062015,65.26,0.1,0.1,0,0.055423,0.01214,0.249958,0.892697,9.469865
372,1,2,1,5,4,0.062009,65.306,0.3,0.3,0,0.055411,0.012151,0.25019,0.892127,9.455623
373,1,-4,11,5,4,0.062005,65.346,0.1,0.1,0,0.055401,0.01216,0.250384,0.891652,9.44378
374,1,1,14,3,4,0.061997,65.408,5.7,5.7,0,0.055385,0.012175,0.250694,0.890894,9.424911
375,1,2,14,2,4,0.06199,65.463,9.4,9.4,0,0.055371,0.012187,0.250966,0.890232,9.408458
376,1,4,12,0,4,0.061982,65.527,9.2,9.2,0,0.055355,0.012203,0.251286,0.889453,9.389121
377,1,2,16,0,4,0.061973,65.599,1.8,1.8,0,0.055336,0.012219,0.251642,0.888588,9.367682
378,1,5,4,1,4,0.061965,65.668,22.9,22.9,0,0.055319,0.012236,0.251985,0.887759,9.347157
379,1,-4,13,1,4,0.061963,65.68,0,0,0,0.055316,0.012238,0.252042,0.88762,9.343745
380,1,0,17,1,4,0.061929,65.962,0.5,0.5,0,0.055244,0.012304,0.253443,0.884252,9.260813
381,1,-6,1,1,4,0.061928,65.97,0,0,0,0.055242,0.012306,0.253485,0.884153,9.258382
382,1,0,11,5,4,0.06192,66.039,0.1,0.1,0,0.055224,0.012323,0.253826,0.883337,9.238389
383,1,-1,9,6,4,0.061915,66.082,0.1,0.1,0,0.055214,0.012333,0.25404,0.882827,9.225904
384,1,3,3,4,4,0.061909,66.138,0.1,0.1,0,0.055199,0.012346,0.25432,0.882162,9.209667
385,1,-2,10,6,4,0.061906,66.161,0,0,0,0.055194,0.012351,0.254436,0.881887,9.202937
386,1,-6,6,4,4,0.061903,66.185,23.7,23.7,0,0.055188,0.012357,0.254553,0.881609,9.196158
387,1,1,17,0,4,0.061896,66.245,0.1,0.1,0,0.055173,0.012371,0.254854,0.880895,9.178765
388,1,-2,5,7,4,0.061892,66.277,0,0,0,0.055165,0.012379,0.255012,0.88052,9.16964
389,1,2,3,5,4,0.061888,66.312,0.3,0.3,0,0.055156,0.012387,0.255189,0.880104,9.15951
390,1,-5,10,1,4,0.061862,66.541,7.2,7.2,0,0.055099,0.012441,0.256329,0.877423,9.094517
391,1,-3,6,7,4,0.061842,66.715,2.9,2.9,0,0.055056,0.012482,0.257194,0.875402,9.045793
392,1,-4,5,7,4,0.061841,66.724,0.6,0.6,0,0.055053,0.012484,0.257239,0.875297,9.043252
393,1,4,8,2,4,0.061839,66.748,20.6,20.6,0,0.055047,0.01249,0.25736,0.875016,9.036507
394,1,-5,7,6,4,0.06183,66.828,2.1,2.1,0,0.055028,0.012509,0.257758,0.874093,9.01435
395,1,-1,2,7,4,0.061821,66.911,6.7,6.7,0,0.055007,0.012529,0.258171,0.873137,8.991426
396,1,-6,5,5,4,0.061818,66.936,0.1,0.1,0,0.055001,0.012535,0.258295,0.872851,8.984588
397,1,-6,3,1,4,0.061814,66.971,0.6,0.6,0,0.054993,0.012543,0.25847,0.872445,8.974885
398,1,-5,11,2,4,0.061812,66.985,1.5,1.5,0,0.054989,0.012547,0.258543,0.872278,8.970901
399,1,-2,13,5,4,0.061805,67.052,0,0,0,0.054973,0.012562,0.258875,0.871514,8.952642
400,1,4,1,3,4,0.061798,67.115,0.3,0.3,0,0.054957,0.012577,0.259192,0.870786,8.935315
401,1,-1,16,3,4,0.061796,67.134,17.7,17.7,0,0.054953,0.012582,0.259286,0.870569,8.930141
402,1,-6,6,2,4,0.061789,67.202,12.1,12.1,0,0.054936,0.012598,0.259622,0.8698,8.911849
403,1,4,11,1,4,0.06177,67.384,0.9,0.9,0,0.054892,0.012642,0.260536,0.867717,8.862484
404,1,-6,7,3,4,0.061764,67.438,1.4,1.4,0,0.054879,0.012655,0.260805,0.867106,8.848056
405,1,0,14,4,4,0.061757,67.508,11.2,11.2,0,0.054862,0.012671,0.261153,0.866318,8.829453
406,1,3,15,0,4,0.061755,67.528,1.1,1.1,0,0.054857,0.012676,0.261254,0.866088,8.824043
407,1,1,1,6,4,0.061744,67.635,0.8,0.8,0,0.054832,0.012702,0.261786,0.864887,8.795795
408,1,3,14,1,4,0.06174,67.669,8.3,8.3,0,0.054823,0.01271,0.26196,0.864496,8.786616
409,1,-6,0,6,2,0.061738,67.689,26.8,26.8,0,0.054819,0.012715,0.262057,0.864278,4.390752
410,1,-5,2,7,4,0.061727,67.799,20.1,20.1,0,0.054792,0.012741,0.26261,0.863036,8.752431
411,1,-1,17,2,4,0.061724,67.827,0.1,0.1,0,0.054786,0.012748,0.262748,0.862729,8.745244
412,1,-4,14,2,4,0.061723,67.835,6.8,6.8,0,0.054784,0.01275,0.262787,0.862641,8.743183
413,1,2,10,4,4,0.061721,67.852,0.1,0.1,0,0.05478,0.012754,0.262874,0.862446,8.738626
414,1,-5,11,4,4,0.061718,67.888,1.5,1.5,0,0.054771,0.012762,0.263054,0.862043,8.729233
415,1,5,9,0,4,0.061697,68.095,0.1,0.1,0,0.054722,0.012812,0.26409,0.85974,8.675653
416,1,4,3,3,4,0.061696,68.108,0,0,0,0.054719,0.012815,0.264155,0.859595,8.67229
417,1,3,5,4,4,0.061694,68.13,1.5,1.5,0,0.054714,0.012821,0.264265,0.859351,8.666629
418,1,5,6,1,4,0.061691,68.162,0.8,0.8,0,0.054706,0.012828,0.264427,0.858992,8.658314
419,1,-6,2,6,4,0.061689,68.184,5.7,5.7,0,0.054701,0.012834,0.264536,0.858753,8.652775
420,1,2,5,5,4,0.061677,68.302,0.2,0.2,0,0.054673,0.012862,0.265127,0.857448,8.622622
421,1,-5,10,5,4,0.061673,68.347,6.9,6.9,0,0.054663,0.012873,0.265352,0.856955,8.611248
422,1,2,13,3,4,0.061668,68.398,0.5,0.5,0,0.054651,0.012885,0.265607,0.856394,8.598351
423,1,-1,4,7,4,0.061668,68.399,22,22,0,0.054651,0.012886,0.265615,0.856377,8.597945
424,1,-1,15,4,4,0.061665,68.432,0.1,0.1,0,0.054643,0.012894,0.265781,0.856013,8.589573
425,1,3,10,3,4,0.061662,68.464,10.5,10.5,0,0.054635,0.012901,0.265941,0.855661,8.581491
426,1,-4,10,6,4,0.061657,68.521,0,0,0,0.054622,0.012915,0.266225,0.855041,8.567251
427,1,0,8,6,4,0.061653,68.561,10.9,10.9,0,0.054613,0.012925,0.266424,0.854605,8.557271
428,1,1,3,6,4,0.061647,68.623,0,0,0,0.054598,0.01294,0.266739,0.853919,8.541553
429,1,-2,17,1,4,0.061643,68.664,0.6,0.6,0,0.054589,0.01295,0.266944,0.853474,8.531389
430,1,-3,11,6,4,0.061631,68.795,0.4,0.4,0,0.054559,0.012982,0.267598,0.852054,8.499013
431,1,-6,5,1,4,0.061617,68.951,0.9,0.9,0,0.054523,0.01302,0.268383,0.850361,8.460546
432,1,1,13,4,4,0.061602,69.125,0.3,0.3,0,0.054483,0.013062,0.269258,0.848482,8.418061
433,1,-2,7,7,4,0.061591,69.252,3,3,0,0.054455,0.013093,0.269892,0.847128,8.387555
434,1,-5,4,7,4,0.061589,69.278,6,6,0,0.054449,0.013099,0.270027,0.846841,8.381108
435,1,1,10,5,4,0.061582,69.363,19.3,19.3,0,0.05443,0.01312,0.27045,0.845942,8.360935
436,1,-3,16,1,4,0.061581,69.368,19.3,19.3,0,0.054428,0.013121,0.270475,0.845888,8.359725
437,1,-5,12,3,4,0.061578,69.408,0,0,0,0.054419,0.013131,0.270678,0.845457,8.350074
438,1,0,18,0,2,0.061576,69.431,11,11,0,0.054414,0.013137,0.270791,0.845217,4.172351
439,1,-6,8,4,4,0.061558,69.651,5.2,5.2,0,0.054365,0.013191,0.271901,0.842875,8.292469
440,1,-6,4,6,4,0.061557,69.659,3.4,3.4,0,0.054363,0.013193,0.27194,0.842793,8.290652
441,1,-4,7,7,4,0.061555,69.689,0.7,0.7,0,0.054357,0.0132,0.272092,0.842473,8.283544
442,1,3,13,2,4,0.061547,69.785,0.2,0.2,0,0.054335,0.013224,0.272574,0.841461,8.2611
443,1,-6,7,5,4,0.061538,69.897,0.5,0.5,0,0.054311,0.013251,0.273134,0.840292,8.235239
444,1,-3,15,4,4,0.061531,69.985,0,0,0,0.054291,0.013273,0.273579,0.839365,8.214799
445,1,4,5,3,4,0.061524,70.073,0.2,0.2,0,0.054272,0.013295,0.27402,0.838449,8.194658
446,1,-3,8,7,4,0.061517,70.169,5.5,5.5,0,0.054251,0.013318,0.274504,0.837446,8.17264
447,1,-1,18,1,4,0.061494,70.482,5.2,5.2,0,0.054184,0.013396,0.276077,0.834209,8.102027
448,1,1,5,6,4,0.061487,70.582,0,0,0,0.054162,0.013421,0.276581,0.833179,8.079697
449,1,-3,16,3,4,0.061487,70.586,5.3,5.3,0,0.054161,0.013422,0.276604,0.833133,8.078707
450,1,-4,14,4,4,0.061485,70.617,9.5,9.5,0,0.054155,0.013429,0.276758,0.832819,8.071905
451,1,-6,8,2,4,0.061483,70.644,8.4,8.4,0,0.054149,0.013436,0.276896,0.832537,8.065806
452,1,6,0,0,2,0.06148,70.686,4,4,0,0.05414,0.013447,0.277108,0.832106,4.028252
453,1,-5,9,6,4,0.061474,70.766,0.2,0.2,0,0.054123,0.013466,0.277509,0.831291,8.038923
454,1,-1,6,7,4,0.061469,70.847,0.5,0.5,0,0.054106,0.013486,0.277915,0.830468,8.021215
455,1,-1,11,6,4,0.061458,71.013,0.7,0.7,0,0.054071,0.013528,0.278754,0.828776,7.984947
456,1,3,7,4,4,0.061454,71.067,2,2,0,0.054059,0.013542,0.279027,0.828226,7.973196
457,1,5,1,2,4,0.061448,71.172,2.5,2.5,0,0.054038,0.013568,0.279552,0.827174,7.950772
458,1,6,2,0,4,0.061448,71.172,1.3,1.3,0,0.054038,0.013568,0.279553,0.827172,7.950719
459,1,4,10,2,4,0.061447,71.174,2.5,2.5,0,0.054037,0.013568,0.279563,0.827151,7.950265
460,1,2,7,5,4,0.061444,71.236,0.2,0.2,0,0.054024,0.013584,0.279878,0.826522,7.936898
461,1,-4,13,5,4,0.061441,71.274,0.7,0.7,0,0.054017,0.013593,0.280067,0.826144,7.928875
462,1,-3,14,5,4,0.061437,71.337,2.3,2.3,0,0.054004,0.013609,0.280383,0.825513,7.915483
463,1,-6,9,3,4,0.061436,71.36,0.7,0.7,0,0.053999,0.013615,0.280503,0.825274,7.910423
464,1,-2,12,6,4,0.061423,71.574,7.8,7.8,0,0.053955,0.013669,0.281581,0.823136,7.865313
465,1,5,8,1,4,0.061422,71.583,11,11,0,0.053953,0.013671,0.281627,0.823045,7.863389
466,1,1,17,2,4,0.061422,71.596,0.9,0.9,0,0.05395,0.013674,0.281691,0.822919,7.860742
467,1,-1,14,5,4,0.061417,71.67,2.4,2.4,0,0.053935,0.013693,0.282061,0.822187,7.845371
468,1,-5,6,7,4,0.061415,71.712,0.5,0.5,0,0.053927,0.013703,0.282277,0.821763,7.836477
469,1,-2,17,3,4,0.061412,71.76,1,1,0,0.053917,0.013715,0.282515,0.821295,7.826675
470,1,-2,16,4,4,0.061407,71.853,0.2,0.2,0,0.053898,0.013739,0.282984,0.820374,7.807433
471,1,-6,7,1,4,0.061406,71.873,2.9,2.9,0,0.053894,0.013744,0.283088,0.820169,7.803168
472,1,-4,15,3,4,0.061404,71.905,0.1,0.1,0,0.053888,0.013752,0.283248,0.819855,7.796623
473,1,4,14,0,4,0.061403,71.932,13.5,13.5,0,0.053883,0.013759,0.283381,0.819596,7.791224
474,1,0,13,5,4,0.061402,71.939,5.1,5.1,0,0.053881,0.013761,0.283421,0.819518,7.789599
475,1,-5,12,1,4,0.061402,71.941,1,1,0,0.053881,0.013761,0.283428,0.819503,7.789291
476,1,0,1,7,4,0.061399,72.013,0.4,0.4,0,0.053866,0.013779,0.283794,0.818789,7.774459
477,1,-6,6,6,4,0.061395,72.087,4.6,4.6,0,0.053852,0.013798,0.284167,0.818062,7.759381
478,1,5,3,2,4,0.061392,72.138,0.1,0.1,0,0.053841,0.013811,0.284423,0.817564,7.749062
479,1,1,18,1,4,0.061382,72.346,5.7,5.7,0,0.0538,0.013864,0.285471,0.815533,7.707176
480,1,2,17,1,4,0.061378,72.414,0.7,0.7,0,0.053787,0.013881,0.285812,0.814876,7.693682
481,1,-3,1,8,4,0.061374,72.502,1.6,1.6,0,0.05377,0.013903,0.286258,0.814017,7.676099
482,1,-4,15,1,4,0.061371,72.559,0,0,0,0.053759,0.013918,0.286543,0.813469,7.664902
483,1,6,4,0,4,0.061369,72.62,6.1,6.1,0,0.053747,0.013933,0.28685,0.81288,7.652881
484,1,1,16,3,4,0.061362,72.781,8.7,8.7,0,0.053716,0.013974,0.28766,0.811333,7.62141
485,1,-4,0,8,2,0.061361,72.787,5.6,5.6,0,0.053715,0.013976,0.287692,0.811271,3.810081
486,1,2,16,2,4,0.061359,72.833,0,0,0,0.053706,0.013988,0.287922,0.810833,7.611274
487,1,0,18,2,4,0.061359,72.838,7.8,7.8,0,0.053705,0.013989,0.287947,0.810786,7.610326
488,1,-5,13,2,4,0.061359,72.85,0.2,0.2,0,0.053703,0.013992,0.288011,0.810664,7.607861
489,1,0,17,3,4,0.061358,72.853,0.2,0.2,0,0.053703,0.013993,0.288024,0.810639,7.607351
490,1,-7,1,4,4,0.061356,72.91,1,1,0,0.053692,0.014007,0.28831,0.810095,7.596354
491,1,0,10,6,4,0.061355,72.936,0.2,0.2,0,0.053687,0.014014,0.288442,0.809846,7.591322
492,1,5,11,0,4,0.061354,72.963,0.1,0.1,0,0.053682,0.014021,0.288578,0.809587,7.586096
493,1,4,7,3,4,0.061353,72.976,0,0,0,0.053679,0.014024,0.288642,0.809466,7.583659
494,1,0,3,7,4,0.061353,72.976,4,4,0,0.053679,0.014024,0.288642,0.809465,7.583633
495,1,-3,17,2,4,0.061348,73.119,0.3,0.3,0,0.053652,0.014061,0.289366,0.808095,7.556087
496,1,-2,9,7,4,0.061347,73.13,1.1,1.1,0,0.05365,0.014064,0.28942,0.807994,7.554049
